day,lang,tweets,authors,originals,rt_tweets,likes,views,retweets,body_nonnull,body_null_or_empty,created_at_null,partial_day
2026-09-05,te,594,315,271,323,62604,4228556,9596,594,0,0,False
2026-09-05,th,17512,7297,3096,14416,2276372,144175390,1574468,17512,0,0,False
2026-09-05,tl,7290,5675,3140,4150,1313780,51955616,190912,7290,0,0,False
2026-09-05,tr,40643,17499,21031,19612,10483990,1039817214,769975,40643,0,0,False
2026-09-05,ug,1,1,0,1,0,0,0,1,0,0,False
2026-09-05,uk,779,425,440,339,43358,1254625,4655,779,0,0,False
2026-09-05,und,13240,11084,5675,7565,2195452,95294982,394359,13240,0,0,False
2026-09-05,ur,2607,1171,995,1612,278127,13559942,74691,2607,0,0,False
2026-09-05,vi,672,483,357,315,41755,3906107,11556,672,0,0,False
2026-09-05,zh,6982,4273,4209,2773,634565,73166235,52164,6982,0,0,False
2026-09-05,zxx,57010,43241,21105,35905,17314364,649548005,1856750,57010,0,0,False
2026-09-06,<ALL>,1759979,638428,813359,946620,363986342,22539659521,43644997,1759979,0,0,False
2026-09-06,<NULL>,22792,22060,22790,2,344,6,12,22792,0,0,False
2026-09-06,am,86,41,53,33,603,34303,313,86,0,0,False
2026-09-06,ar,53516,20893,31661,21855,3928057,631965418,488224,53516,0,0,False
2026-09-06,art,7149,6038,6163,986,227835,16606456,19831,7149,0,0,False
2026-09-06,bg,111,69,77,34,2123,48193,167,111,0,0,False
2026-09-06,bn,139,66,85,54,2473,95524,380,139,0,0,False
2026-09-06,bo,1,1,1,0,1,109,1,1,0,0,False
2026-09-06,ca,4351,2825,1649,2702,513099,28747133,58793,4351,0,0,False
2026-09-06,ckb,129,52,108,21,2301,215065,122,129,0,0,False
2026-09-06,cs,1311,886,710,601,135726,6729437,8997,1311,0,0,False
2026-09-06,cy,960,948,396,564,84184,3293185,5789,960,0,0,False
2026-09-06,da,1311,1158,603,708,366821,13049978,27051,1311,0,0,False
2026-09-06,de,10929,5818,5150,5779,2092068,102080328,226107,10929,0,0,False
2026-09-06,dv,159,66,77,82,2380,190092,2196,159,0,0,False
2026-09-06,el,1571,571,746,825,44718,1934549,7775,1571,0,0,False
2026-09-06,en,714361,298009,289803,424558,174886646,9309340031,18340613,714361,0,0,False
2026-09-06,es,122170,55400,49570,72600,23789915,1127120402,2913715,122170,0,0,False
2026-09-06,et,3535,3179,1379,2156,667711,31933769,81527,3535,0,0,False
2026-09-06,eu,1211,1132,428,783,196044,5954192,29575,1211,0,0,False
2026-09-06,fa,12355,5646,7238,5117,1257381,40867656,68647,12355,0,0,False
2026-09-06,fi,1333,961,653,680,170319,7736312,19011,1333,0,0,False
2026-09-06,fr,48723,22882,20436,28287,7950929,610179678,816649,48723,0,0,False
2026-09-06,gu,97,42,52,45,3790,264750,838,97,0,0,False
2026-09-06,hi,8840,3974,3909,4931,1173427,56331337,291040,8840,0,0,False
2026-09-06,ht,2632,2372,1386,1246,293947,19021955,32495,2632,0,0,False
2026-09-06,hu,401,350,242,159,73710,5153211,7083,401,0,0,False
2026-09-06,hy,5,4,4,1,3,624,0,5,0,0,False
2026-09-06,in,33271,17975,13691,19580,8507859,352648464,1748408,33271,0,0,False
2026-09-06,is,225,213,112,113,27907,1378063,2330,225,0,0,False
2026-09-06,it,9829,5343,4971,4858,1076902,60303676,111162,9829,0,0,False
2026-09-06,iw,1813,860,1136,677,176199,10811043,15094,1813,0,0,False
2026-09-06,ja,333169,128049,199286,133883,58796781,6040499066,7681379,333169,0,0,False
2026-09-06,ka,9,8,6,3,127,3255,42,9,0,0,False
2026-09-06,km,10,6,8,2,52,4991,10,10,0,0,False
2026-09-06,kn,152,85,85,67,4559,317071,546,152,0,0,False
2026-09-06,ko,38988,17706,15614,23374,5805349,480560662,1386769,38988,0,0,False
2026-09-06,lo,1,1,1,0,8,430,1,1,0,0,False
2026-09-06,lt,471,458,222,249,122651,5297651,13233,471,0,0,False
2026-09-06,lv,448,364,221,227,48687,1823315,4543,448,0,0,False
2026-09-06,ml,126,73,83,43,2650,158332,287,126,0,0,False
2026-09-06,mr,410,215,177,233,45940,2629839,13564,410,0,0,False
2026-09-06,my,179,63,78,101,571,44684,193,179,0,0,False
2026-09-06,ne,234,138,124,110,6397,386503,924,234,0,0,False
2026-09-06,nl,3530,2252,1849,1681,295539,19951209,38941,3530,0,0,False
2026-09-06,no,913,751,510,403,74967,3901540,7320,913,0,0,False
2026-09-06,or,67,28,43,24,3560,192184,351,67,0,0,False
2026-09-06,pa,50,28,34,16,798,28959,181,50,0,0,False
2026-09-06,pl,7913,3950,3770,4143,901538,55140218,118499,7913,0,0,False
2026-09-06,ps,484,189,286,198,8139,544204,1078,484,0,0,False
2026-09-06,pt,74641,34454,34550,40091,23735520,1046032783,2652544,74641,0,0,False
2026-09-06,qam,908,694,554,354,2575,193597,407,908,0,0,False
2026-09-06,qct,84,59,74,10,186,21056,22,84,0,0,False
2026-09-06,qht,2281,1874,1806,475,98015,3166378,9308,2281,0,0,False
2026-09-06,qme,26156,22322,8325,17831,5608558,173565080,574365,26156,0,0,False
2026-09-06,qst,3389,3054,3080,309,33874,2968447,2767,3389,0,0,False
2026-09-06,ro,1014,924,499,515,175856,9256618,12953,1014,0,0,False
2026-09-06,ru,3392,1740,2291,1101,373308,13532406,27676,3392,0,0,False
2026-09-06,sd,16,12,9,7,131,6075,14,16,0,0,False
2026-09-06,si,28,15,24,4,280,20764,21,28,0,0,False
2026-09-06,sl,523,380,248,275,69333,2128593,6254,523,0,0,False
2026-09-06,sr,407,244,201,206,18089,591119,4212,407,0,0,False
2026-09-06,sv,1734,1119,894,840,138511,7410110,15589,1734,0,0,False
2026-09-06,ta,1271,599,503,768,135849,7998089,34385,1271,0,0,False
2026-09-06,te,732,408,299,433,65005,5618206,13882,732,0,0,False
2026-09-06,th,26835,9491,4465,22370,2894411,212451433,2132774,26835,0,0,False
2026-09-06,tl,9101,6946,3892,5209,1524947,61035434,188682,9101,0,0,False
2026-09-06,tr,49126,20063,24226,24900,10782037,972423114,713974,49126,0,0,False
2026-09-06,uk,962,538,502,460,62172,2609848,7134,962,0,0,False
2026-09-06,und,17086,14189,6827,10259,2571622,111507602,386479,17086,0,0,False
2026-09-06,ur,3855,1425,1303,2552,250106,10729682,63484,3855,0,0,False
2026-09-06,vi,829,506,509,320,35221,13351586,6544,829,0,0,False
2026-09-06,zh,8417,5084,4944,3473,1206724,116801117,83794,8417,0,0,False
2026-09-06,zxx,74722,54667,25658,49064,20430277,710721332,2115927,74722,0,0,False
2026-09-07,<ALL>,2402641,690963,934672,1467969,348383671,21572483293,45277056,2402641,0,0,False
2026-09-07,<NULL>,21,12,21,0,254,0,7,21,0,0,False
2026-09-07,am,111,60,60,51,843,40206,360,111,0,0,False
2026-09-07,ar,69873,23308,38147,31726,4163782,607884277,544726,69873,0,0,False
2026-09-07,art,9885,7964,8268,1617,319292,18624991,49406,9885,0,0,False
2026-09-07,bg,107,75,67,40,7021,138751,1784,107,0,0,False
2026-09-07,bn,207,106,121,86,4468,279154,633,207,0,0,False
2026-09-07,bo,3,3,2,1,82,1131,2,3,0,0,False
2026-09-07,ca,6297,3532,2086,4211,497935,26137469,64135,6297,0,0,False
2026-09-07,ckb,140,55,116,24,1115,144957,37,140,0,0,False
2026-09-07,cs,1914,1072,885,1029,337094,14600447,19975,1914,0,0,False
2026-09-07,cy,937,905,354,583,86590,2407323,8103,937,0,0,False
2026-09-07,da,1525,1325,644,881,133192,5685956,9996,1525,0,0,False
2026-09-07,de,14602,6695,5672,8930,1394515,56423601,185801,14602,0,0,False
2026-09-07,dv,288,79,99,189,5642,382439,5259,288,0,0,False
2026-09-07,el,2432,726,1017,1415,31566,2296974,5809,2432,0,0,False
2026-09-07,en,1006249,345016,350644,655605,164518036,9021592185,18910691,1006249,0,0,False
2026-09-07,es,188273,70865,67696,120577,26482872,1157231157,3400965,188273,0,0,False
2026-09-07,et,4751,4070,1743,3008,511165,22653710,68792,4751,0,0,False
2026-09-07,eu,1451,1289,508,943,178734,7927445,19875,1451,0,0,False
2026-09-07,fa,15948,6042,8460,7488,1062628,38806397,55666,15948,0,0,False
2026-09-07,fi,2128,1375,800,1328,161571,9607665,23169,2128,0,0,False
2026-09-07,fr,65222,26888,24472,40750,6789493,528118122,768735,65222,0,0,False
2026-09-07,gu,264,65,140,124,7971,419768,1433,264,0,0,False
2026-09-07,hi,15055,5282,5399,9656,1408143,124228579,318521,15055,0,0,False
2026-09-07,ht,3348,3006,1535,1813,597453,18875275,53930,3348,0,0,False
2026-09-07,hu,648,519,306,342,111788,2601159,15425,648,0,0,False
2026-09-07,hy,9,8,6,3,36,1410,0,9,0,0,False
2026-09-07,in,39843,21190,16894,22949,5842410,266531997,1008583,39843,0,0,False
2026-09-07,is,281,268,137,144,11628,524709,1162,281,0,0,False
2026-09-07,it,11929,6129,5428,6501,1188371,51000654,100336,11929,0,0,False
2026-09-07,iw,2731,1063,1565,1166,183404,11014121,14478,2731,0,0,False
2026-09-07,ja,415502,137474,206242,209260,53885417,5765553773,7997445,415502,0,0,False
2026-09-07,ka,12,11,7,5,39,1592,1,12,0,0,False
2026-09-07,km,16,5,16,0,296,13149,55,16,0,0,False
2026-09-07,kn,174,99,84,90,5112,429734,498,174,0,0,False
2026-09-07,ko,56113,22449,20795,35318,5223429,456460949,1358233,56113,0,0,False
2026-09-07,lo,5,4,3,2,8,1405,2,5,0,0,False
2026-09-07,lt,708,692,255,453,57630,1139606,4669,708,0,0,False
2026-09-07,lv,789,523,320,469,182811,3708796,13169,789,0,0,False
2026-09-07,ml,195,81,125,70,3649,205463,240,195,0,0,False
2026-09-07,mr,990,368,364,626,41334,2100505,12903,990,0,0,False
2026-09-07,my,115,41,65,50,354,12709,101,115,0,0,False
2026-09-07,ne,424,224,188,236,6116,297565,829,424,0,0,False
2026-09-07,nl,5836,2888,2639,3197,324090,16977384,57520,5836,0,0,False
2026-09-07,no,1111,958,503,608,110283,4834763,12342,1111,0,0,False
2026-09-07,or,99,35,74,25,4463,224565,457,99,0,0,False
2026-09-07,pa,81,31,63,18,966,53194,297,81,0,0,False
2026-09-07,pl,12555,5165,4445,8110,923250,64644169,117675,12555,0,0,False
2026-09-07,ps,646,211,376,270,6337,386923,821,646,0,0,False
2026-09-07,pt,107378,42482,42688,64690,28023760,990922987,3267702,107378,0,0,False
2026-09-07,qam,1516,979,685,831,624,221855,68,1516,0,0,False
2026-09-07,qct,94,67,85,9,478,37036,57,94,0,0,False
2026-09-07,qht,3411,2680,2422,989,52873,1424837,18070,3411,0,0,False
2026-09-07,qme,36877,29864,9620,27257,4585849,147472695,515146,36877,0,0,False
2026-09-07,qst,4594,4021,3975,619,84549,3828123,14282,4594,0,0,False
2026-09-07,ro,1511,1314,632,879,223552,13030798,15226,1511,0,0,False
2026-09-07,ru,4751,2234,2945,1806,295871,12313903,27970,4751,0,0,False
2026-09-07,sd,53,34,24,29,132,3740,70,53,0,0,False
2026-09-07,si,46,16,32,14,521,35810,43,46,0,0,False
2026-09-07,sl,863,505,353,510,98796,4673798,8905,863,0,0,False
2026-09-07,sr,565,283,240,325,21334,652787,3083,565,0,0,False
2026-09-07,sv,2958,1545,1383,1575,349732,15436881,27743,2958,0,0,False
2026-09-07,ta,4634,1215,1336,3298,506632,21287193,129595,4634,0,0,False
2026-09-07,te,1483,572,569,914,87104,7914117,16942,1483,0,0,False
2026-09-07,th,54452,13084,8017,46435,3164145,181171057,2391846,54452,0,0,False
2026-09-07,tl,12660,9027,4790,7870,1444416,66261999,202140,12660,0,0,False
2026-09-07,tr,53584,19879,24525,29059,8687868,892817591,581526,53584,0,0,False
2026-09-07,uk,1581,714,786,795,77948,3842171,10748,1581,0,0,False
2026-09-07,und,23503,18614,8182,15321,2281853,77660745,400424,23503,0,0,False
2026-09-07,ur,6000,1645,1857,4143,217273,7772181,59026,6000,0,0,False
2026-09-07,vi,1197,678,645,552,79377,4890207,22001,1197,0,0,False
2026-09-07,zh,11946,6862,6471,5475,1433373,141166747,112175,11946,0,0,False
2026-09-07,zxx,105141,71461,32554,72587,19850933,664415762,2217217,105141,0,0,False
2026-09-08,<ALL>,2116466,610055,776406,1340060,322165607,20814368800,41873717,2116466,0,0,False
2026-09-08,<NULL>,12,10,12,0,33,0,1,12,0,0,False
2026-09-08,am,113,74,41,72,628,52964,177,113,0,0,False
2026-09-08,ar,52792,18282,27795,24997,2877643,460680817,336396,52792,0,0,False
2026-09-08,art,8038,6666,6681,1357,243665,14242782,20141,8038,0,0,False
2026-09-08,bg,97,70,58,39,873,30594,75,97,0,0,False
2026-09-08,bn,176,104,95,81,7851,583619,1707,176,0,0,False
2026-09-08,bo,10,6,8,2,17,254,0,10,0,0,False
2026-09-08,ca,5982,3518,1893,4089,729856,56481658,80536,5982,0,0,False
2026-09-08,ckb,163,55,109,54,967,165243,46,163,0,0,False
2026-09-08,cs,1589,955,636,953,126250,5122263,12682,1589,0,0,False
2026-09-08,cy,1008,978,334,674,139634,3826688,15693,1008,0,0,False
2026-09-08,da,1272,1083,540,732,69729,4442648,8093,1272,0,0,False
2026-09-08,de,10434,5266,4023,6411,1194186,49551981,147200,10434,0,0,False
2026-09-08,dv,226,66,79,147,1017,95548,830,226,0,0,False
2026-09-08,el,1353,435,536,817,34738,1755914,4195,1353,0,0,False
2026-09-08,en,907473,312138,301502,605971,153571306,8936879755,17056525,907473,0,0,False
2026-09-08,es,166891,63990,55023,111868,24326641,1075012987,3114278,166891,0,0,False
2026-09-08,et,4038,3450,1352,2686,325711,12950670,52626,4038,0,0,False
2026-09-08,eu,1220,1087,401,819,352309,7842290,21715,1220,0,0,False
2026-09-08,fa,13758,5343,7308,6450,919468,28633488,56379,13758,0,0,False
2026-09-08,fi,1827,1299,739,1088,353962,17635016,29980,1827,0,0,False
2026-09-08,fr,57578,23832,21239,36339,5707392,416799285,688480,57578,0,0,False
2026-09-08,gu,152,49,89,63,7470,544578,1756,152,0,0,False
2026-09-08,hi,12291,4320,3974,8317,796656,52007843,187405,12291,0,0,False
2026-09-08,ht,2946,2730,1210,1736,371277,17548670,41648,2946,0,0,False
2026-09-08,hu,453,423,188,265,83190,3120783,4291,453,0,0,False
2026-09-08,hy,6,4,6,0,11,878,0,6,0,0,False
2026-09-08,in,38640,19367,15852,22788,5512723,247228194,994104,38640,0,0,False
2026-09-08,is,292,268,115,177,71916,4411998,6096,292,0,0,False
2026-09-08,it,8875,4924,3760,5115,914211,49549489,108816,8875,0,0,False
2026-09-08,iw,2966,1102,1426,1540,279027,10527432,33195,2966,0,0,False
2026-09-08,ja,325843,113642,160341,165502,54713268,5975578635,8588953,325843,0,0,False
2026-09-08,ka,10,9,3,7,22,294,0,10,0,0,False
2026-09-08,km,16,8,5,11,6,3096,0,16,0,0,False
2026-09-08,kn,269,113,130,139,19366,798370,2054,269,0,0,False
2026-09-08,ko,50863,20366,17164,33699,5402358,420176237,1488482,50863,0,0,False
2026-09-08,lo,3,3,2,1,2,27,0,3,0,0,False
2026-09-08,lt,592,575,237,355,38535,1691929,3258,592,0,0,False
2026-09-08,lv,690,534,279,411,18365,1146830,2772,690,0,0,False
2026-09-08,ml,156,64,94,62,2571,153640,119,156,0,0,False
2026-09-08,mr,747,293,245,502,16059,1365728,4633,747,0,0,False
2026-09-08,my,65,35,49,16,305,14930,89,65,0,0,False
2026-09-08,ne,331,184,169,162,5493,250682,695,331,0,0,False
2026-09-08,nl,4711,2725,1963,2748,531060,22998521,61903,4711,0,0,False
2026-09-08,no,938,810,398,540,67305,13314752,3116,938,0,0,False
2026-09-08,or,51,24,31,20,1702,105188,178,51,0,0,False
2026-09-08,pa,48,29,21,27,753,78493,209,48,0,0,False
2026-09-08,pl,9241,3714,3094,6147,601759,40485853,87432,9241,0,0,False
2026-09-08,ps,329,133,172,157,4008,181432,609,329,0,0,False
2026-09-08,pt,114983,42526,43284,71699,23417809,782167190,2804973,114983,0,0,False
2026-09-08,qam,1052,745,513,539,297,96438,59,1052,0,0,False
2026-09-08,qct,72,51,63,9,285,16819,23,72,0,0,False
2026-09-08,qht,2595,2066,1874,721,27957,1690682,4211,2595,0,0,False
2026-09-08,qme,31969,25876,7433,24536,4118208,152799351,449777,31969,0,0,False
2026-09-08,qst,3997,3512,3550,447,51518,7474199,2968,3997,0,0,False
2026-09-08,ro,1480,1295,497,983,252456,12275991,43797,1480,0,0,False
2026-09-08,ru,3924,1983,2223,1701,473776,25616397,29423,3924,0,0,False
2026-09-08,sd,44,19,17,27,109,3261,15,44,0,0,False
2026-09-08,si,37,15,33,4,220,29373,13,37,0,0,False
2026-09-08,sl,617,404,254,363,34747,2178645,4318,617,0,0,False
2026-09-08,sr,449,242,152,297,16455,489508,2820,449,0,0,False
2026-09-08,sv,2412,1346,1030,1382,185401,10873483,28515,2412,0,0,False
2026-09-08,ta,3431,927,688,2743,198227,11874979,50719,3431,0,0,False
2026-09-08,te,1283,486,455,828,78328,5770850,11464,1283,0,0,False
2026-09-08,th,58883,13148,7114,51769,2662130,203858095,1886379,58883,0,0,False
2026-09-08,tl,11883,8378,4106,7777,1166371,56627792,160463,11883,0,0,False
2026-09-08,tr,49002,17929,21626,27376,6686269,756076387,508686,49002,0,0,False
2026-09-08,uk,1252,565,653,599,109603,13523814,8400,1252,0,0,False
2026-09-08,und,20545,16617,6556,13989,2695035,93513138,346753,20545,0,0,False
2026-09-08,ur,4630,1286,1283,3347,174969,8627719,56018,4630,0,0,False
2026-09-08,vi,897,592,501,396,77381,7390126,6467,897,0,0,False
2026-09-08,zh,10234,6056,5147,5087,1164689,140062055,90723,10234,0,0,False
2026-09-08,zxx,93221,63204,25933,67288,18130073,565261542,2107165,93221,0,0,False
2026-09-09,<ALL>,1616782,477770,569776,1047006,233236826,15821605843,30484339,1616782,0,0,False
2026-09-09,<NULL>,6,6,6,0,18,0,0,6,0,0,False
2026-09-09,am,84,62,15,69,400,33761,71,84,0,0,False
2026-09-09,ar,26139,11457,14026,12113,2257760,361585294,295062,26139,0,0,False
2026-09-09,art,6410,5226,5245,1165,227600,23262180,24747,6410,0,0,False
2026-09-09,bg,79,47,32,47,868,28160,63,79,0,0,False
2026-09-09,bn,111,59,62,49,2540,113013,562,111,0,0,False
2026-09-09,bo,4,4,2,2,1,129,0,4,0,0,False
2026-09-09,ca,3913,2433,1323,2590,311632,23330880,39530,3913,0,0,False
2026-09-09,ckb,75,30,59,16,428,31505,26,75,0,0,False
2026-09-09,cs,1168,815,454,714,78194,3922239,6911,1168,0,0,False
2026-09-09,cy,786,753,265,521,142836,6997906,18164,786,0,0,False
2026-09-09,da,1071,946,438,633,209366,106970843,19967,1071,0,0,False
2026-09-09,de,7682,3952,2772,4910,886062,33498324,132154,7682,0,0,False
2026-09-09,dv,141,49,34,107,838,241445,637,141,0,0,False
2026-09-09,el,979,359,380,599,63145,2719162,5476,979,0,0,False
2026-09-09,en,710164,246271,226135,484029,113444115,6993744399,12249070,710164,0,0,False
2026-09-09,es,122992,49303,38965,84027,15837322,714000565,2000904,122992,0,0,False
2026-09-09,et,3092,2714,1021,2071,450059,16343462,51927,3092,0,0,False
2026-09-09,eu,825,751,314,511,82611,2128585,5763,825,0,0,False
2026-09-09,fa,7857,3507,4354,3503,566184,28517185,22082,7857,0,0,False
2026-09-09,fi,1051,800,460,591,116285,4797587,8061,1051,0,0,False
2026-09-09,fr,43943,18143,14797,29146,4453286,364096859,573113,43943,0,0,False
2026-09-09,gu,71,38,46,25,1532,93660,321,71,0,0,False
2026-09-09,hi,6550,2621,2166,4384,530986,38165542,133178,6550,0,0,False
2026-09-09,ht,2374,2231,950,1424,217415,9056680,21220,2374,0,0,False
2026-09-09,hu,483,436,217,266,33479,1734778,3875,483,0,0,False
2026-09-09,hy,2,2,2,0,8,267,0,2,0,0,False
2026-09-09,in,28846,14555,12212,16634,3944181,178133214,629327,28846,0,0,False
2026-09-09,is,234,227,80,154,76966,1533139,7302,234,0,0,False
2026-09-09,it,6392,3843,2809,3583,467418,25410205,54136,6392,0,0,False
2026-09-09,iw,1637,729,763,874,171669,8309790,19343,1637,0,0,False
2026-09-09,ja,250447,90796,120192,130255,40970108,4305017144,7141902,250447,0,0,False
2026-09-09,ka,15,15,5,10,4339,37444,1310,15,0,0,False
2026-09-09,km,3,3,0,3,0,0,0,3,0,0,False
2026-09-09,kn,108,45,46,62,5187,301167,685,108,0,0,False
2026-09-09,ko,47053,17191,15251,31802,3315911,264136880,907210,47053,0,0,False
2026-09-09,lo,6,5,2,4,1,313,0,6,0,0,False
2026-09-09,lt,426,421,164,262,66945,14555107,3549,426,0,0,False
2026-09-09,lv,479,336,228,251,30936,831896,3911,479,0,0,False
2026-09-09,ml,74,32,45,29,710,35591,26,74,0,0,False
2026-09-09,mr,332,148,121,211,8041,256245,3106,332,0,0,False
2026-09-09,my,77,25,37,40,288,7933,41,77,0,0,False
2026-09-09,ne,209,113,117,92,1945,234054,418,209,0,0,False
2026-09-09,nl,3566,2056,1482,2084,187716,10838513,25933,3566,0,0,False
2026-09-09,no,695,623,314,381,83163,3862763,8280,695,0,0,False
2026-09-09,or,29,16,22,7,1779,84473,193,29,0,0,False
2026-09-09,pa,29,20,13,16,769,36087,263,29,0,0,False
2026-09-09,pl,6099,2938,2355,3744,503087,34269041,67752,6099,0,0,False
2026-09-09,ps,158,74,76,82,2478,147850,450,158,0,0,False
2026-09-09,pt,87484,33775,33265,54219,18069312,671431400,1974751,87484,0,0,False
2026-09-09,qam,789,539,371,418,3007,128733,1637,789,0,0,False
2026-09-09,qct,66,51,53,13,366,27969,63,66,0,0,False
2026-09-09,qht,1842,1441,1332,510,18036,8563617,2739,1842,0,0,False
2026-09-09,qme,23435,19098,5127,18308,2922876,94573370,288235,23435,0,0,False
2026-09-09,qst,3303,2867,2853,450,95798,4958710,10386,3303,0,0,False
2026-09-09,ro,1152,1027,402,750,123888,6062549,19557,1152,0,0,False
2026-09-09,ru,2814,1450,1569,1245,208661,11028759,14268,2814,0,0,False
2026-09-09,sd,16,10,5,11,72,829,18,16,0,0,False
2026-09-09,si,34,12,30,4,1828,110823,235,34,0,0,False
2026-09-09,sl,416,294,193,223,15046,516847,3396,416,0,0,False
2026-09-09,sr,432,225,151,281,29663,422489,3883,432,0,0,False
2026-09-09,sv,1717,1062,641,1076,116445,5281812,14489,1717,0,0,False
2026-09-09,ta,1537,485,329,1208,95957,4215229,22286,1537,0,0,False
2026-09-09,te,761,308,233,528,41882,2001636,6726,761,0,0,False
2026-09-09,th,55168,10999,5836,49332,1980810,128183796,1484988,55168,0,0,False
2026-09-09,tl,9223,6632,3178,6045,930904,51395910,132291,9223,0,0,False
2026-09-09,tr,33617,13976,14562,19055,5432349,613047252,396139,33617,0,0,False
2026-09-09,ug,1,1,1,0,18,755,12,1,0,0,False
2026-09-09,uk,974,461,513,461,41254,1634080,5085,974,0,0,False
2026-09-09,und,16403,12837,5094,11309,1770886,60324394,276880,16403,0,0,False
2026-09-09,ur,2014,695,554,1460,96003,5316472,29532,2014,0,0,False
2026-09-09,vi,682,464,367,315,44177,7438897,5442,682,0,0,False
2026-09-09,zh,8071,4756,3910,4161,511556,116035133,50988,8071,0,0,False
2026-09-09,zxx,69865,47891,18333,51532,10927425,445451123,1252292,69865,0,0,False
2026-09-10,<ALL>,792456,334317,334915,457541,240094683,16525056081,29648080,792456,0,0,False
2026-09-10,<NULL>,15,9,14,1,36,0,2,15,0,0,False
2026-09-10,am,61,42,26,35,3622,178875,1216,61,0,0,False
2026-09-10,ar,16801,8584,9226,7575,1837252,328691527,249532,16801,0,0,False
2026-09-10,art,2931,2595,2500,431,179038,6661991,21333,2931,0,0,False
2026-09-10,bg,31,22,23,8,476,21037,34,31,0,0,False
2026-09-10,bn,37,26,31,6,697,34546,85,37,0,0,False
2026-09-10,bo,2,1,2,0,3,208,0,2,0,0,False
2026-09-10,ca,1973,1287,739,1234,278115,23282532,28458,1973,0,0,False
2026-09-10,ckb,39,29,20,19,1549,45928,90,39,0,0,False
2026-09-10,cs,782,575,359,423,47209,3735616,3868,782,0,0,False
2026-09-10,cy,328,311,138,190,101612,11713033,11800,328,0,0,False
2026-09-10,da,717,636,283,434,156636,8690951,23619,717,0,0,False
2026-09-10,de,4066,2541,1936,2130,858931,64171837,97912,4066,0,0,False
2026-09-10,dv,44,30,21,23,595,226916,499,44,0,0,False
2026-09-10,el,399,221,160,239,17288,884391,2746,399,0,0,False
2026-09-10,en,342827,162861,132441,210386,123353599,7548829292,13131834,342827,0,0,False
2026-09-10,es,61221,31825,22721,38500,14784019,753284938,1991508,61221,0,0,False
2026-09-10,et,1537,1430,546,991,418469,12784076,48606,1537,0,0,False
2026-09-10,eu,420,387,152,268,196791,5375996,17927,420,0,0,False
2026-09-10,fa,5053,2683,3036,2017,605452,43776732,24949,5053,0,0,False
2026-09-10,fi,704,512,336,368,141636,5119429,11355,704,0,0,False
2026-09-10,fr,21812,12141,8859,12953,5571754,447460769,619551,21812,0,0,False
2026-09-10,gu,35,21,20,15,793,42932,146,35,0,0,False
2026-09-10,hi,2458,1281,1001,1457,375700,18663700,87465,2458,0,0,False
2026-09-10,ht,1028,973,497,531,197303,6614714,22286,1028,0,0,False
2026-09-10,hu,212,200,104,108,68126,2497227,4715,212,0,0,False
2026-09-10,in,13284,8416,5844,7440,3738267,215832235,599568,13284,0,0,False
2026-09-10,is,91,89,33,58,30491,335414,2401,91,0,0,False
2026-09-10,it,3029,1991,1547,1482,456424,20884172,50231,3029,0,0,False
2026-09-10,iw,1022,541,594,428,238142,10950389,35210,1022,0,0,False
2026-09-10,ja,136391,65725,75501,60890,36084602,4200996173,5881860,136391,0,0,False
2026-09-10,ka,7,5,4,3,2043,25550,232,7,0,0,False
2026-09-10,km,4,3,2,2,349,8286,173,4,0,0,False
2026-09-10,kn,56,38,34,22,2335,354358,252,56,0,0,False
2026-09-10,ko,18349,9552,6539,11810,2654026,240262106,678567,18349,0,0,False
2026-09-10,lo,2,2,0,2,0,0,0,2,0,0,False
2026-09-10,lt,324,318,104,220,218044,4075942,19443,324,0,0,False
2026-09-10,lv,325,224,165,160,11315,1092199,1264,325,0,0,False
2026-09-10,ml,28,15,17,11,564,86507,66,28,0,0,False
2026-09-10,mr,190,85,77,113,9818,406588,5252,190,0,0,False
2026-09-10,my,69,26,31,38,238,4957,64,69,0,0,False
2026-09-10,ne,139,84,89,50,10948,641773,3017,139,0,0,False
2026-09-10,nl,1581,1075,753,828,265025,12741855,30771,1581,0,0,False
2026-09-10,no,534,464,264,270,113577,8381621,18390,534,0,0,False
2026-09-10,or,18,8,15,3,2699,59499,380,18,0,0,False
2026-09-10,pa,22,15,15,7,967,268402,299,22,0,0,False
2026-09-10,pl,3397,1902,1577,1820,510268,36951525,60642,3397,0,0,False
2026-09-10,ps,119,55,54,65,2445,132552,351,119,0,0,False
2026-09-10,pt,42218,21291,18782,23436,19238671,830648305,2138302,42218,0,0,False
2026-09-10,qam,384,277,217,167,168,43405,11,384,0,0,False
2026-09-10,qct,35,30,26,9,219,12224,41,35,0,0,False
2026-09-10,qht,963,833,657,306,213596,7230559,49768,963,0,0,False
2026-09-10,qme,11299,9972,3109,8190,2913641,123448355,351130,11299,0,0,False
2026-09-10,qst,1523,1392,1345,178,21252,1226233,2179,1523,0,0,False
2026-09-10,ro,568,530,217,351,371532,23923396,19272,568,0,0,False
2026-09-10,ru,1513,869,978,535,133229,6806234,11110,1513,0,0,False
2026-09-10,sd,2,2,0,2,0,0,0,2,0,0,False
2026-09-10,si,8,3,6,2,12,2158,4,8,0,0,False
2026-09-10,sl,224,163,114,110,150342,3721209,6357,224,0,0,False
2026-09-10,sr,164,98,84,80,15177,479527,2511,164,0,0,False
